,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,Class
1161,-2.3,-1.0,0.8,0.3,3.3,3.2,2.7,3.1,0.6,2.3,2.6,1.2,1.4,3.8,2.5,1.8,1.7,1.6,-0.2,-0.9,-0.7,-0.8,0.4,-0.3,-0.1,-2.8,-0.7,-2.4,0.4,2.1,0.2,-0.3,1.1,-0.2,2.5,-0.5,1.1,1.3,-0.3,0.2,0.0
1162,-0.2,0.2,0.9,-1.7,0.2,1.3,-0.1,-1.0,1.5,1.6,3.3,3.9,6.2,2.4,4.4,4.9,3.9,2.9,1.3,1.2,-2.1,1.2,0.7,-1.6,0.1,2.0,-0.7,-1.7,-2.0,1.5,0.2,0.7,-0.3,1.2,0.2,0.4,0.8,-0.2,0.6,0.5,1.0
1163,0.7,1.3,0.7,3.5,3.5,4.8,4.6,5.7,1.7,3.3,0.4,1.6,1.2,1.1,-0.9,-0.8,0.2,-2.1,-0.1,0.5,0.8,-0.8,-0.5,1.7,0.7,-1.0,-1.5,1.0,0.7,1.3,1.5,-0.5,-1.5,-0.3,1.2,-0.7,0.1,-0.3,-0.7,1.0,1.0
1164,0.1,1.3,1.6,2.1,6.0,5.4,5.9,4.5,4.2,3.1,2.7,2.7,0.8,0.2,0.7,0.0,1.8,1.6,-0.1,-0.1,-0.9,-0.3,-0.5,1.7,-0.3,0.3,2.2,-2.6,-1.9,0.3,-0.1,0.0,-0.7,-0.3,0.7,1.2,0.1,-0.5,-0.9,0.6,1.0
1165,1.5,1.0,-0.5,1.7,0.5,3.9,5.0,3.6,3.9,4.7,4.7,2.4,1.6,2.4,0.0,0.3,-0.5,1.8,0.9,-1.0,0.8,0.4,1.6,1.4,2.5,-1.1,-2.1,-1.0,-1.4,0.3,-1.8,0.7,0.2,0.8,-0.1,0.5,-1.0,-1.9,1.4,-0.3,1.0
1166,1.4,0.9,0.5,-1.5,-0.7,1.5,-1.3,-0.5,-1.0,2.0,0.6,2.8,4.8,4.3,6.0,4.1,3.3,1.6,2.4,0.1,-0.7,-1.0,-0.7,-1.7,-2.0,-0.3,0.4,0.1,1.5,1.2,0.6,-1.1,0.4,-0.8,-0.3,-0.6,-1.0,1.1,0.3,1.4,1.0
1167,0.1,-0.6,2.6,3.1,2.5,4.5,5.1,5.1,3.4,2.2,2.6,1.7,1.4,0.7,0.8,-1.6,-0.3,1.3,1.0,2.0,0.0,0.1,-1.6,-0.8,0.2,0.3,-0.7,0.5,-0.2,1.3,-1.7,1.4,-1.6,0.4,-0.2,0.3,-1.6,-0.2,0.5,-1.2,1.0
1168,0.1,0.9,0.6,-0.2,0.4,1.9,0.4,0.9,1.9,3.2,4.6,3.6,3.0,3.2,3.6,1.8,0.4,1.2,-0.4,0.7,-0.3,0.0,0.2,0.4,0.3,2.3,0.4,-0.6,0.9,0.3,-0.5,0.8,-0.2,-0.1,0.4,-1.0,0.5,-1.4,-0.4,1.7,1.0
1169,-0.8,2.0,1.9,-0.2,-0.2,1.9,2.4,3.6,3.5,6.1,3.9,5.0,3.4,2.2,0.9,1.0,1.0,-0.5,0.4,-1.1,1.0,0.3,-0.1,0.4,0.6,-1.9,-1.3,1.0,1.4,0.0,0.1,0.5,1.3,1.5,-2.2,-1.5,-1.4,-0.5,-1.2,2.0,1.0
1170,1.4,1.1,0.3,-0.3,-0.2,0.9,2.6,0.8,4.7,4.5,6.1,3.7,4.1,3.0,2.3,2.2,2.5,-0.1,-0.4,1.4,0.0,0.4,-1.6,0.8,1.1,0.4,-0.1,-0.1,-0.4,-0.3,0.7,0.8,-1.1,1.2,0.2,-1.0,0.9,-2.2,-1.3,-0.3,1.0
1171,0.2,0.3,2.5,2.9,3.0,4.8,2.5,5.0,1.9,3.0,2.2,0.9,1.6,1.2,-0.1,1.5,0.2,-0.1,-0.1,0.5,0.2,-2.6,-0.6,-0.1,0.9,-0.6,-1.4,-0.6,-0.3,-0.7,0.2,1.6,-0.6,-1.7,2.4,1.3,0.0,0.0,-0.3,-0.7,0.0
1172,-2.7,0.8,3.6,2.4,4.3,5.1,5.6,4.3,4.0,2.1,2.7,0.0,0.2,0.3,0.1,-0.1,-0.2,-1.2,0.4,-0.4,-1.8,1.0,0.5,2.3,1.3,0.7,0.4,1.3,-1.0,0.6,-1.0,0.1,0.5,-0.3,0.0,2.6,-2.0,0.2,-1.3,-0.7,1.0
1173,-1.1,-0.3,1.4,1.5,5.1,5.1,3.2,3.1,5.2,1.6,0.9,1.2,1.0,0.7,0.9,1.3,-1.2,-0.2,0.6,0.4,-0.2,-0.5,1.3,0.5,-1.5,-1.2,0.8,0.1,-1.1,0.4,0.4,0.5,1.5,-1.0,-0.6,-0.9,0.7,-0.6,-0.3,0.8,0.0
1174,-1.0,0.3,0.3,1.3,-0.1,1.0,2.4,3.7,2.5,2.8,4.7,3.2,3.4,5.1,2.3,2.7,0.4,1.7,0.3,-0.9,0.6,-0.9,0.6,0.0,0.2,-0.2,0.5,-0.7,1.8,2.4,0.0,0.2,-0.9,0.3,1.3,0.0,-0.1,1.0,-0.5,0.1,1.0
1175,0.3,-0.9,0.1,-0.6,2.2,0.8,4.2,2.8,2.0,1.6,1.9,2.4,1.4,2.6,5.4,1.7,1.6,3.6,0.4,2.4,-0.8,0.7,-1.6,-0.8,1.4,0.9,-0.8,1.2,-0.3,0.2,0.0,-0.9,2.2,0.2,-0.1,1.6,1.6,-0.6,0.2,1.4,0.0
1176,0.1,1.6,-1.9,-2.6,0.0,0.7,1.5,3.4,4.5,3.6,2.7,4.1,4.5,0.4,1.9,1.2,1.8,0.8,-1.5,-0.7,0.2,0.4,-0.9,0.2,-1.1,0.5,-1.0,-0.1,1.2,1.7,-1.8,-0.8,0.6,-1.0,1.4,-0.2,-1.1,0.1,0.9,1.1,1.0
1177,-1.1,-0.5,-1.4,-0.7,2.4,2.3,1.5,0.2,0.3,0.7,1.5,1.4,2.7,2.2,1.7,3.4,2.8,1.8,2.7,1.3,0.2,1.0,-1.6,0.6,0.5,0.2,-1.1,-0.8,0.2,0.5,0.6,-0.3,-0.6,0.8,0.1,0.7,-0.1,0.2,0.7,0.0,0.0
1178,0.3,-0.5,-1.0,0.9,-0.2,-1.0,-0.1,-0.4,1.7,0.5,2.6,2.7,3.3,6.3,4.9,4.7,3.5,2.5,0.7,0.2,-0.3,-0.3,0.0,0.2,-1.6,-0.3,-1.2,-1.0,-1.4,1.0,-1.0,0.0,-0.2,0.2,-0.8,0.9,-0.9,-0.4,0.6,1.0,1.0
1179,-1.1,0.9,1.1,1.1,0.3,1.8,3.8,2.3,1.9,1.8,2.1,3.0,1.2,1.6,3.3,2.8,3.2,1.0,1.7,0.8,0.1,-0.4,0.0,-1.4,0.0,-0.8,-0.3,-0.9,-0.1,-0.2,-1.2,0.4,-0.5,0.7,-0.2,0.0,-0.1,0.0,-0.4,0.7,0.0
1180,1.5,0.1,1.7,2.1,4.3,4.3,5.5,5.4,2.7,2.5,1.3,1.7,0.7,1.9,-1.5,0.0,-1.4,0.8,1.5,-0.7,0.5,0.4,1.0,-0.2,-0.6,-0.2,-1.1,-1.8,-0.5,-1.4,-0.9,-1.0,1.8,-0.4,-1.0,-0.2,0.0,0.1,-2.8,0.5,0.0
1181,-0.1,-0.5,1.9,1.1,2.4,4.3,4.4,4.3,5.5,4.2,3.6,5.3,1.0,0.8,1.9,0.3,0.9,-0.3,1.7,-0.1,-0.6,-0.3,-1.1,0.8,0.2,-0.6,-1.4,0.8,1.1,-0.7,-1.2,-0.5,0.5,0.7,-0.8,-1.2,-1.1,-1.0,-0.6,-2.4,1.0
1182,-0.2,2.0,0.6,3.2,3.3,2.5,5.5,2.0,3.9,2.6,2.5,0.6,2.8,0.4,2.9,2.3,2.0,0.6,2.6,3.1,1.1,-0.2,0.5,-0.4,-0.3,0.2,-0.3,-1.5,-0.6,-1.2,1.6,0.5,-0.8,-1.9,-0.5,0.8,0.3,0.6,0.2,-0.1,0.0
1183,-0.5,0.3,0.0,-2.3,-0.5,1.7,0.3,0.6,-0.1,3.7,3.3,3.0,3.8,5.3,5.6,4.7,3.0,0.7,1.0,-0.2,-0.2,-0.5,-2.3,-0.9,-0.8,0.1,-0.2,-0.9,0.1,-0.4,0.4,2.3,0.6,0.6,0.8,1.3,0.6,-0.3,-1.2,1.5,1.0
1184,0.2,1.1,0.0,0.3,0.6,-1.2,1.3,0.8,1.3,1.7,2.2,2.7,4.1,5.7,4.9,3.5,3.9,1.5,1.9,1.3,-1.0,-0.3,0.0,-1.6,-1.2,0.0,-1.3,0.2,0.7,0.9,2.4,1.5,-0.3,0.7,-0.2,-0.7,-0.9,2.0,0.1,-0.2,1.0
1185,-1.2,0.8,0.3,0.3,2.9,1.0,0.4,-0.5,1.1,2.5,3.2,3.1,3.5,4.4,3.1,3.6,5.2,1.1,0.4,0.1,-1.2,-0.6,-0.1,0.3,-0.5,0.2,0.3,1.3,-1.0,-0.6,0.0,1.2,0.0,-0.7,0.4,0.1,0.1,-0.2,1.4,-0.1,0.0
1186,-0.2,0.2,-0.3,-0.9,1.4,1.7,2.0,3.1,3.5,4.6,6.7,4.7,3.9,1.4,2.5,0.0,0.2,-2.1,1.2,0.7,-1.0,-1.7,-1.6,0.1,-0.8,-0.3,-1.2,-1.1,-1.4,-1.1,0.6,-1.6,-0.8,0.5,-0.7,-0.4,0.9,0.8,-2.0,1.2,1.0
1187,0.5,-1.1,0.6,0.5,-0.7,1.3,-1.1,1.0,-1.0,1.2,1.5,2.9,4.6,4.9,5.7,7.2,3.0,1.3,1.7,-0.6,0.2,-0.7,0.4,0.2,0.6,0.4,0.0,-0.4,0.5,-1.3,1.2,-0.7,-0.2,0.1,-0.2,-0.5,1.5,-0.3,-0.2,0.4,1.0
1188,-0.1,-0.7,-0.7,-1.3,0.1,-2.1,2.3,3.3,4.9,6.6,5.2,5.2,2.4,3.6,2.7,1.7,-0.4,0.0,-0.9,-0.2,0.4,0.2,-0.4,-2.4,-0.7,0.4,-2.6,-0.2,1.0,0.1,0.1,1.1,0.4,-2.1,0.0,-0.6,-0.4,-0.5,0.7,-0.9,1.0
1189,0.0,0.4,-0.4,1.5,1.5,1.8,2.6,4.3,4.2,4.9,5.4,3.5,1.4,2.4,2.2,1.1,0.3,-0.5,1.1,0.4,-1.2,0.3,-1.1,-0.1,-0.4,-0.2,-0.8,-1.4,1.7,-0.5,-0.3,1.3,0.5,1.7,0.1,0.6,0.7,1.6,-0.1,0.4,1.0
1190,-0.1,1.0,0.8,-2.0,-1.2,-0.3,0.4,-0.6,-1.5,-0.2,1.4,5.4,4.1,6.2,5.5,5.0,3.7,2.1,2.5,0.9,0.1,-0.2,-0.4,0.5,0.1,-0.2,0.6,0.2,1.7,-1.5,0.2,-1.7,0.7,1.2,-0.4,0.3,0.6,0.0,2.4,-0.6,1.0
1191,-0.4,-1.3,0.8,2.1,3.1,3.0,4.2,3.1,2.7,0.5,2.0,1.2,0.6,0.6,2.2,2.7,-0.3,0.5,1.9,0.6,0.8,1.6,1.3,-0.6,-1.1,0.5,-0.6,-0.8,-0.2,0.2,1.8,1.1,0.9,-1.1,0.9,0.3,2.0,-0.5,0.9,2.3,0.0
1192,1.4,0.3,1.4,3.1,2.3,6.0,5.7,4.3,3.8,5.2,1.3,1.7,2.3,2.5,1.2,0.3,2.6,1.1,0.8,0.9,1.5,1.2,-0.3,0.9,-1.1,0.1,-0.1,0.2,0.6,0.3,1.6,0.1,-0.6,1.1,1.3,0.1,-0.9,-0.2,-1.3,0.1,0.0
1193,-1.7,0.9,0.6,1.1,1.4,3.0,3.7,2.1,1.4,3.7,3.5,2.2,3.8,3.7,4.8,0.8,1.9,0.4,0.9,-0.1,-0.3,-0.1,1.0,-0.3,1.2,-1.4,0.1,0.6,-1.6,-1.9,1.9,1.4,-2.1,1.5,1.7,0.5,0.4,0.9,0.7,0.2,0.0
1194,-0.1,-0.4,2.3,1.2,1.0,2.0,2.7,3.6,4.9,4.6,4.5,2.3,2.6,1.7,0.4,1.5,0.2,-1.1,-0.5,1.3,0.4,0.5,1.6,-1.1,-0.6,-0.4,-0.4,-0.3,-0.7,0.2,0.7,-0.3,0.9,-1.2,1.1,-1.6,-0.7,-0.4,0.9,1.4,1.0
1195,-0.2,-0.3,3.6,3.4,3.3,5.6,5.4,6.1,5.1,4.9,2.5,0.3,2.9,0.3,-0.2,0.2,-1.5,-1.3,-2.0,-0.2,-1.1,-1.3,0.4,1.4,-1.4,0.9,-1.0,0.7,-0.2,1.1,0.6,-1.1,-0.3,1.0,0.0,0.2,-1.5,1.0,1.5,1.6,1.0
1196,0.7,-1.3,1.4,1.3,-1.0,0.9,0.7,1.3,1.3,1.7,5.3,3.6,4.2,5.1,2.9,2.3,2.0,0.8,1.4,1.8,-1.0,-0.3,-1.0,1.8,-0.4,0.1,0.1,-0.5,-0.9,-0.3,1.4,-2.0,1.2,1.3,-0.1,-0.8,-0.5,0.6,-2.1,1.3,1.0
1197,-1.4,2.1,0.6,0.1,5.0,4.8,6.9,5.0,2.9,2.1,2.3,0.6,0.8,0.4,-0.9,-0.9,0.3,0.6,1.6,-0.9,0.4,0.9,-0.3,-0.6,0.0,-0.3,-0.1,0.0,0.7,-0.2,-0.9,-0.3,0.6,1.3,-0.5,2.0,0.1,-1.0,-0.3,-1.1,0.0
1198,-1.5,0.6,-0.7,0.0,0.5,1.4,1.5,3.4,2.7,4.0,4.6,3.7,2.2,3.1,2.3,2.2,-0.7,-0.1,0.2,0.9,1.2,-0.1,-0.1,0.1,-0.1,-0.3,1.0,0.8,-0.3,1.5,0.5,-0.1,1.4,-1.0,0.1,0.0,-1.0,-0.2,0.6,0.4,1.0
1199,0.7,1.2,-1.6,0.7,1.2,-0.2,1.0,0.3,-0.4,2.6,3.3,1.2,2.4,2.2,6.7,5.1,4.5,4.2,0.6,0.0,-1.1,-0.5,-0.5,0.5,0.1,1.7,0.5,-0.4,0.0,0.9,-1.9,0.3,-1.7,-1.0,0.2,-1.2,0.5,-0.4,-1.1,0.9,1.0
1200,1.2,-0.9,0.0,1.7,-0.5,1.9,1.0,0.7,0.7,3.5,3.0,2.2,2.8,3.7,5.6,4.4,2.7,3.1,1.7,0.2,0.5,0.4,0.5,0.7,0.3,0.8,0.5,-0.8,-0.5,-1.2,0.2,-1.9,0.8,0.6,-0.8,-1.2,-0.7,0.9,-1.1,-1.1,0.0
1201,0.5,-1.8,1.1,-1.2,-0.1,-0.4,0.1,0.6,1.4,2.1,4.3,3.4,4.6,3.9,5.1,4.1,3.2,1.0,1.1,1.7,1.0,-1.0,0.0,-1.2,0.6,-1.6,-0.6,-1.1,-0.5,-1.2,-1.4,1.5,-1.6,-0.6,0.9,0.3,-0.2,-0.5,-1.1,-0.9,1.0
1202,0.6,-0.9,-2.3,-1.4,0.4,0.1,1.2,0.3,4.3,3.9,6.7,3.5,3.9,2.1,1.5,3.0,2.5,-0.1,1.5,1.4,-0.3,-0.3,2.0,-0.4,-0.8,0.3,0.4,-0.9,0.9,0.6,0.5,0.7,-1.1,-0.6,-0.5,1.1,0.1,-1.2,-0.6,-1.8,1.0
1203,0.1,-0.8,3.0,2.5,2.1,4.2,3.7,2.4,2.2,1.8,2.4,2.7,2.1,1.8,1.6,2.8,1.1,2.0,1.5,1.0,-0.1,1.5,-0.1,1.2,-2.2,2.3,0.3,1.5,0.3,1.2,1.1,0.2,0.6,-2.0,0.2,1.0,-1.8,0.1,0.2,1.4,0.0
1204,1.0,1.2,1.3,1.4,0.7,3.2,4.0,4.7,5.0,5.0,6.7,4.5,3.4,2.8,0.7,1.0,-0.5,-1.2,-1.1,-0.4,-0.3,1.9,-0.3,-0.9,-0.1,0.4,-0.6,0.0,1.6,-0.1,-0.3,-0.7,0.1,0.2,2.2,-0.8,0.2,0.2,-0.2,-1.2,1.0
1205,-1.3,1.4,0.7,0.6,2.4,3.9,5.2,5.0,4.2,5.3,4.9,2.7,1.4,-0.7,-0.1,-0.4,-0.7,1.1,0.8,-0.3,0.3,2.0,0.4,0.2,0.6,-1.7,-0.7,2.4,-0.5,-0.8,0.4,1.0,-0.2,0.3,-0.4,-1.3,0.2,0.2,0.7,1.3,1.0
1206,0.4,-0.8,0.6,-1.8,-1.8,-0.3,0.4,1.5,1.5,3.3,3.1,4.4,3.7,5.2,3.9,2.2,2.6,1.5,1.2,1.9,-0.9,-0.3,-0.8,0.2,0.5,-0.5,-1.7,1.2,1.1,0.5,0.1,0.0,0.6,-0.2,1.1,0.4,-0.4,-0.1,0.1,1.2,1.0
1207,-1.2,0.7,-0.4,0.3,0.2,0.8,1.4,2.9,2.1,1.8,4.9,3.1,4.1,2.8,3.2,2.9,1.7,1.5,0.6,0.0,-0.1,-0.1,1.5,0.5,-0.4,-0.8,0.1,0.1,0.1,0.6,0.0,0.0,-0.8,0.7,0.3,0.0,1.5,1.1,-0.7,-0.2,1.0
1208,-0.2,-1.5,0.1,0.3,-0.9,1.7,1.7,0.0,1.4,0.5,2.9,2.4,2.5,5.4,5.6,4.2,4.3,4.2,1.6,0.4,0.5,0.9,-0.8,0.3,-0.5,1.8,0.2,0.0,-1.2,-1.1,-0.5,-0.4,-1.0,-1.5,-2.5,0.6,-1.0,0.4,0.9,0.0,1.0
1209,1.0,-0.7,0.5,3.8,4.7,4.6,6.0,6.4,4.5,3.5,2.5,-0.5,1.4,0.8,0.2,-0.2,-0.1,-0.8,3.0,-0.7,1.1,-1.6,0.5,-1.5,0.7,0.0,-0.6,-0.6,0.4,-0.4,0.6,0.0,-0.3,1.3,1.6,-2.1,-1.4,-1.5,0.6,1.9,1.0
1210,-0.7,2.3,0.6,2.9,3.8,4.9,5.1,5.7,5.0,4.0,3.9,0.9,-0.7,-0.4,1.7,0.5,0.6,-1.3,0.3,0.5,0.5,1.3,-0.2,-1.6,-1.3,-2.2,0.1,2.0,-2.1,-0.3,0.5,-0.7,-2.0,0.4,-2.0,0.4,-0.1,0.4,0.0,0.3,1.0
1211,0.8,2.1,0.8,1.9,3.0,5.7,7.8,5.5,3.1,2.3,3.0,0.4,-0.1,-0.9,-0.3,0.9,0.4,0.3,-0.4,2.0,-1.4,-1.6,-0.7,1.3,0.1,0.0,-1.4,-0.4,-0.6,0.5,-0.8,0.5,-0.8,0.4,-1.3,0.9,0.4,-0.6,-0.3,1.1,1.0
1212,-1.8,0.0,-0.6,-1.6,-2.1,0.9,1.5,1.4,4.0,3.0,4.4,3.3,3.0,4.3,3.5,2.1,1.1,0.7,2.8,-0.2,-0.8,-0.7,-0.3,-0.8,0.2,0.2,0.4,-0.2,0.9,0.3,-0.1,0.2,2.0,-0.4,0.0,0.9,0.5,-1.4,0.2,0.2,1.0
1213,-0.3,0.4,0.0,1.6,2.2,2.2,4.5,3.9,2.3,1.4,3.2,1.9,0.9,1.7,1.3,2.6,0.5,0.1,1.2,-0.2,-0.2,-0.5,-1.5,-0.5,-0.1,-0.5,0.2,0.4,1.4,2.3,1.1,-0.1,-0.5,0.5,1.0,-0.4,-0.1,-0.4,0.4,-1.1,0.0
1214,0.5,2.1,1.8,-0.1,3.6,1.4,2.1,3.5,1.5,3.4,2.3,3.1,1.2,2.9,3.9,1.3,1.9,1.2,1.6,1.4,-0.2,-0.7,1.6,-0.6,0.8,-1.4,0.3,1.0,0.8,0.2,0.2,1.1,-1.1,-0.2,-0.1,2.1,-1.2,-0.8,0.2,-1.2,0.0
1215,1.6,0.4,-1.2,-0.1,0.2,-0.3,-2.7,1.7,1.0,1.2,2.2,1.6,5.2,6.3,3.4,3.8,3.7,4.0,1.7,1.8,-0.1,-0.3,-0.2,-1.2,-1.9,-0.6,-0.9,-0.2,-0.7,0.3,-0.5,2.2,-0.6,-1.6,-0.3,0.0,-0.6,0.1,-0.4,-0.6,0.0
1216,-1.8,0.1,2.1,-0.2,-1.4,0.8,0.1,-0.2,3.3,1.7,4.0,2.5,3.3,2.9,3.1,3.2,1.7,0.8,2.0,1.4,-1.9,0.7,0.8,0.6,0.3,0.9,0.1,0.8,2.2,0.4,0.4,0.3,-1.1,0.3,-0.1,-0.4,0.9,-1.3,-0.5,-1.6,1.0
1217,0.1,1.1,-2.2,0.2,-0.6,2.0,3.5,3.5,3.4,3.7,4.8,5.8,5.2,1.3,3.8,-0.1,0.3,0.4,-0.6,-1.1,-0.3,-0.9,-0.2,0.7,1.6,0.2,-0.1,-0.4,0.2,-0.4,1.4,-0.5,-0.6,0.4,-2.2,-1.4,-0.2,0.3,0.5,-0.4,1.0
1218,-0.4,0.1,-0.3,-2.3,-0.6,0.9,1.0,2.2,2.2,0.9,3.6,3.2,2.9,5.2,5.3,3.0,1.1,1.4,1.9,1.4,-2.8,1.3,-0.8,1.5,-0.1,0.6,-0.4,-1.6,0.3,-0.2,-0.1,0.6,0.3,0.9,0.1,-0.2,0.7,-0.1,1.2,-0.1,1.0
1219,-0.6,-1.3,-1.8,0.9,0.3,1.5,1.7,-0.8,1.2,1.6,2.3,3.1,4.9,4.9,4.7,6.1,1.8,4.7,1.0,0.0,0.8,-0.7,1.1,0.7,0.3,1.9,0.8,0.3,-0.9,-0.9,0.9,0.0,1.4,0.1,0.3,0.6,-0.7,-1.5,-2.3,-1.1,1.0
1220,0.4,0.1,1.4,1.2,3.0,2.6,2.1,3.7,4.3,2.7,4.0,4.2,3.2,1.2,1.0,0.2,-0.2,0.6,0.7,0.3,-0.2,-1.6,-0.8,-0.1,-1.9,1.5,0.3,0.1,0.1,-1.1,1.9,-0.5,-0.6,-1.3,0.3,0.7,-1.1,0.7,-0.5,-0.3,1.0
1221,-0.4,-0.3,0.6,0.2,1.1,2.2,1.0,1.0,2.3,2.6,3.5,4.7,4.0,4.0,5.1,4.8,2.5,1.7,1.7,-0.5,-1.0,-1.1,0.2,-0.1,0.3,-0.1,-1.1,-0.2,0.2,1.5,0.4,0.8,1.6,2.1,0.3,0.6,-1.6,1.5,-0.4,0.5,1.0
1222,0.8,0.6,3.7,1.7,3.3,5.7,4.1,4.2,2.9,2.3,3.6,-0.4,1.4,0.0,0.1,-0.1,-0.8,1.9,0.6,-0.9,-0.4,0.5,0.2,0.1,0.9,0.6,0.4,1.2,0.5,-1.5,1.8,-1.5,0.0,-0.4,-1.3,-1.1,-0.2,-0.7,0.0,-1.9,1.0
1223,1.0,1.2,1.4,1.2,3.1,3.7,3.8,6.7,2.8,3.7,1.1,0.1,0.9,2.1,0.3,0.9,1.5,-1.0,1.4,-0.7,-1.3,-0.1,-0.7,-0.4,-0.5,1.3,0.7,0.1,0.5,0.0,-0.7,0.0,-0.2,-0.6,1.7,0.3,0.2,0.1,0.6,1.6,0.0
1224,-0.7,0.0,0.4,-0.9,-0.8,0.9,2.1,2.9,2.9,5.8,5.1,5.1,4.4,4.2,3.2,0.0,-0.9,-0.5,0.7,-1.2,-0.1,-1.2,0.5,1.2,-0.1,0.2,1.3,0.3,-0.4,-1.7,0.3,-0.2,-0.1,-0.8,1.2,-0.2,-1.1,-0.4,0.3,0.6,1.0
1225,-1.6,1.5,0.8,-0.1,0.6,0.2,1.2,3.1,1.8,-0.1,0.3,1.4,2.8,5.2,5.7,3.2,3.9,2.3,2.0,-0.3,0.9,0.7,0.7,-0.7,0.2,1.2,0.8,-1.6,-0.8,-2.1,-0.4,0.5,1.2,-1.0,1.3,0.0,-0.4,0.3,0.4,1.0,0.0
1226,-0.8,1.2,1.3,2.6,2.7,1.5,4.1,3.6,1.8,2.6,1.8,2.1,1.2,2.9,4.8,2.1,1.8,1.6,-0.9,0.5,-0.5,0.5,1.0,1.7,-1.4,0.6,0.5,0.4,-0.5,-0.4,-2.4,2.0,-1.1,-0.4,0.4,1.0,0.3,-0.2,1.4,-1.8,0.0
1227,0.6,0.8,-1.2,2.5,1.6,1.4,2.5,3.1,2.3,1.2,2.6,3.0,2.1,3.8,2.4,2.1,2.9,2.0,3.5,0.2,-1.1,0.5,0.8,0.3,1.0,0.1,-1.3,-0.1,0.8,1.4,0.6,0.3,-0.2,0.6,0.5,0.1,0.0,1.4,1.2,-1.1,0.0
1228,0.0,0.4,0.3,0.6,1.3,3.1,3.8,3.2,1.1,0.9,1.1,2.6,2.8,1.9,2.0,4.2,1.5,2.5,2.9,-0.1,0.4,0.9,-0.2,-1.4,-0.6,1.0,1.5,-0.4,-1.9,-1.2,0.9,1.2,-0.5,-0.2,-0.3,0.6,-0.4,0.6,0.8,0.0,0.0
1229,-1.6,2.5,-0.6,1.7,1.1,4.1,6.5,3.0,5.0,3.0,3.8,2.0,3.1,1.1,-1.0,1.8,0.9,0.5,0.5,0.6,-0.7,1.1,-0.4,0.7,0.0,-1.0,-0.8,0.5,0.4,0.1,-0.3,0.6,1.3,-2.5,0.1,-0.1,-0.7,-2.6,-1.0,-1.0,1.0
1230,0.6,1.4,-0.4,1.9,2.6,4.7,4.8,4.8,3.0,4.1,2.1,2.1,0.7,0.2,-0.2,0.1,-2.1,-0.4,-0.9,1.1,0.1,0.1,2.3,1.2,-0.8,-1.7,-1.1,-0.1,0.1,0.0,-0.3,-0.5,0.1,1.1,-1.1,-0.2,1.2,0.0,0.2,0.6,1.0
1231,2.0,1.7,1.1,1.0,-0.2,0.7,3.1,1.4,1.9,3.5,3.1,4.4,3.7,3.0,4.2,2.5,3.2,1.4,0.9,0.4,-1.1,0.1,-1.2,0.0,0.2,1.2,-0.2,1.1,-0.6,0.5,1.0,0.1,0.3,-0.4,0.9,0.5,1.7,-0.5,-1.4,-1.0,1.0
1232,-0.3,1.5,-0.3,2.8,3.8,3.7,5.5,5.8,4.0,3.6,3.3,3.6,0.7,1.6,1.5,1.8,1.2,1.5,0.8,1.0,0.5,0.5,0.6,0.0,1.3,-0.1,-0.8,-1.0,-0.4,-0.5,0.9,-0.5,2.1,1.4,0.0,-1.3,2.2,0.5,0.3,0.2,0.0
1233,0.5,-0.5,-0.4,0.4,3.2,2.4,2.7,3.0,2.5,4.9,4.1,3.5,3.8,1.0,1.2,1.1,-0.6,-0.7,0.3,1.3,0.0,-0.6,-0.5,1.0,-1.2,0.4,0.1,-0.2,-0.5,0.0,2.0,-0.5,-0.8,-0.7,0.5,-0.6,-0.2,-0.7,-1.1,0.7,1.0
1234,0.5,0.6,-0.5,2.9,1.4,3.0,2.6,4.4,3.4,4.7,5.6,5.2,1.6,1.4,3.0,-1.0,1.1,-0.8,-0.4,-0.8,-0.3,-0.4,0.0,0.7,-0.7,-0.1,1.0,-0.5,1.6,-0.9,0.7,0.3,-0.1,0.1,1.1,0.7,-0.7,-0.4,1.2,0.8,1.0
1235,-0.9,-0.2,0.5,-1.1,0.5,0.0,2.7,3.6,4.4,5.1,5.9,5.1,3.2,4.6,3.8,1.0,0.4,0.0,0.3,2.4,-0.3,1.5,0.7,0.4,1.2,0.6,-0.9,0.1,1.2,0.7,0.3,2.2,0.5,1.2,1.3,-0.4,1.5,-0.7,-0.7,2.0,1.0
1236,0.2,1.2,-1.3,1.0,-0.6,-0.4,0.5,2.2,1.6,3.7,3.8,5.8,4.4,2.1,4.0,1.5,2.0,1.7,1.1,0.0,0.1,1.6,0.8,-2.2,-0.4,0.2,-1.2,1.3,-0.4,0.1,0.8,-0.3,1.1,-1.3,-0.1,-0.3,1.7,0.8,-0.7,-0.4,1.0
1237,-0.1,0.3,1.0,1.5,2.8,2.8,3.4,4.9,2.4,2.5,3.4,1.7,0.9,2.0,0.1,-0.7,-1.5,-0.7,0.1,0.1,-0.8,0.4,-0.4,0.7,0.7,0.6,0.0,-0.3,-1.1,1.9,0.5,-1.1,1.2,-1.5,0.2,0.2,0.1,-0.5,2.0,2.0,1.0
